id,show_title,show_year,imdb_rating,reel_rating,prime,netflix,disney,hulu
2110,the gcn show,2016,,,TRUE,FALSE,FALSE,FALSE
2111,fitness challenge,2017,,,TRUE,FALSE,FALSE,FALSE
2112,she is beautiful,2018,,,TRUE,FALSE,FALSE,FALSE
2113,siege in fog,2018,,,TRUE,FALSE,FALSE,FALSE
2114,memorization: the art of the technique,2017,,,TRUE,FALSE,FALSE,FALSE
2115,project restoration,2016,,,TRUE,FALSE,FALSE,FALSE
2116,paranormal matrix,2017,,,TRUE,FALSE,FALSE,FALSE
2117,pet medics: new zealand,2016,,,TRUE,FALSE,FALSE,FALSE
2118,life beyond earth,2018,,,TRUE,FALSE,FALSE,FALSE
2119,er doctors,2017,,,TRUE,FALSE,FALSE,FALSE
2120,christianity for beginners,2016,,,TRUE,FALSE,FALSE,FALSE
2121,food hacks,2017,,,TRUE,FALSE,FALSE,FALSE
2122,the kingdom and end times,2016,,,TRUE,FALSE,FALSE,FALSE
2123,designer guys,2018,,,TRUE,FALSE,FALSE,FALSE
2124,addy media,2018,,,TRUE,FALSE,FALSE,FALSE
2125,this is your brain &amp; body when...,2016,,,TRUE,FALSE,FALSE,FALSE
2126,tasting our roots,2017,,,TRUE,FALSE,FALSE,FALSE
2127,super supers: no fan of the ban,2017,,,TRUE,FALSE,FALSE,FALSE
2128,see deng,2017,,,TRUE,FALSE,FALSE,FALSE
2129,learn with ethan the dump truck,2016,,,TRUE,FALSE,FALSE,FALSE
2130,baking with toddlers,2017,,,TRUE,FALSE,FALSE,FALSE
2131,clip: adventures of buttman (annoying orange grand theft auto v gaming),2017,,,TRUE,FALSE,FALSE,FALSE
2132,lego set builds city - artifex,2016,,,TRUE,FALSE,FALSE,FALSE
2133,amber the ambulance,2017,,,TRUE,FALSE,FALSE,FALSE
2134,the lost tales of egypt,2018,,,TRUE,FALSE,FALSE,FALSE
2135,last thing on my phone,2016,,,TRUE,FALSE,FALSE,FALSE
2136,evil knows!,2016,,,TRUE,FALSE,FALSE,FALSE
2137,ghost response - haunted uk,2018,,,TRUE,FALSE,FALSE,FALSE
2138,i survived real estate,2017,,,TRUE,FALSE,FALSE,FALSE
2139,death row,2016,,,TRUE,FALSE,FALSE,FALSE
2140,phil's morning drive,2016,,,TRUE,FALSE,FALSE,FALSE
2141,wired's autocomplete interviews,2016,,,TRUE,FALSE,FALSE,FALSE
2142,sirenetta &amp; the second star,2017,,,TRUE,FALSE,FALSE,FALSE
2143,cosmo queens,2017,,,TRUE,FALSE,FALSE,FALSE
2144,the history of ford trucks,2016,,,TRUE,FALSE,FALSE,FALSE
2145,night in/night out,2018,,,TRUE,FALSE,FALSE,FALSE
2146,pocket.watch challenge squad,2018,,,TRUE,FALSE,FALSE,FALSE
2147,uchimura summers,2016,,,TRUE,FALSE,FALSE,FALSE
2148,field of stars,2017,,,TRUE,FALSE,FALSE,FALSE
2149,flannery's porch,2016,,,TRUE,FALSE,FALSE,FALSE
2150,yoga for back pain neck pain &amp; stress relief - lindsey samper,2017,,,TRUE,FALSE,FALSE,FALSE
2151,eori,2016,,,TRUE,FALSE,FALSE,FALSE
2152,strictly dumpling,2017,,,TRUE,FALSE,FALSE,FALSE
2153,tales of morrissa,2017,,,TRUE,FALSE,FALSE,FALSE
2154,fireball run adventurally,2017,,,TRUE,FALSE,FALSE,FALSE
2155,try guys,2017,,,TRUE,FALSE,FALSE,FALSE
2156,homebuddies,2017,,,TRUE,FALSE,FALSE,FALSE
2157,equipo constructor en auto city,2016,,,TRUE,FALSE,FALSE,FALSE
2158,victorious living with kenneth copeland,2016,,,TRUE,FALSE,FALSE,FALSE
2159,for my love,2017,,,TRUE,FALSE,FALSE,FALSE
2160,reelin' in the keys,2017,,,TRUE,FALSE,FALSE,FALSE
2161,from the test kitchen,2017,,,TRUE,FALSE,FALSE,FALSE
2162,alba's cuban kitchen,2017,,,TRUE,FALSE,FALSE,FALSE
2163,pinkfong! healthy habit songs,2017,,,TRUE,FALSE,FALSE,FALSE
2164,guided meditation with christine wushke,2017,,,TRUE,FALSE,FALSE,FALSE
2165,learning shapes and colours in creative lesson - education video for children,2018,,,TRUE,FALSE,FALSE,FALSE
2166,python for everybody,2016,,,TRUE,FALSE,FALSE,FALSE
2167,lego set builds star wars - artifex,2016,,,TRUE,FALSE,FALSE,FALSE
2168,microsoft excel 2016 - training,2016,,,TRUE,FALSE,FALSE,FALSE
2169,bigdo2 - random hair,2016,,,TRUE,FALSE,FALSE,FALSE
2170,kenneth copeland ministries,2016,,,TRUE,FALSE,FALSE,FALSE
2171,on the bank,2017,,,TRUE,FALSE,FALSE,FALSE
2172,stagrassle paranormal,2017,,,TRUE,FALSE,FALSE,FALSE
2173,chickenwatch,2018,,,TRUE,FALSE,FALSE,FALSE
2174,the union series,2016,,,TRUE,FALSE,FALSE,FALSE
2175,speaker meeting,2017,,,TRUE,FALSE,FALSE,FALSE
2176,hitler's lost battles,2017,,,TRUE,FALSE,FALSE,FALSE
2177,quick bites,2017,,,TRUE,FALSE,FALSE,FALSE
2178,sketch,2018,,,TRUE,FALSE,FALSE,FALSE
2179,the past is yet to come,2016,,,TRUE,FALSE,FALSE,FALSE
2180,love in han yuan,2018,,,TRUE,FALSE,FALSE,FALSE
2181,gas grub and ghosts,2017,,,TRUE,FALSE,FALSE,FALSE
2182,piux xii,2017,,,TRUE,FALSE,FALSE,FALSE
2183,clip: lego set builds minifgures - artifex,2016,,,TRUE,FALSE,FALSE,FALSE
2184,talks at gs,2017,,,TRUE,FALSE,FALSE,FALSE
2185,nursery rhymes time,2017,,,TRUE,FALSE,FALSE,FALSE
2186,how to self-publish,2017,,,TRUE,FALSE,FALSE,FALSE
2187,lucas el camioncito,2016,,,TRUE,FALSE,FALSE,FALSE
2188,bana: heart of darkness,2017,,,TRUE,FALSE,FALSE,FALSE
2189,ghost stories of scotland,2017,,,TRUE,FALSE,FALSE,FALSE
2190,review: mega construx dinotrux reviews,2017,,,TRUE,FALSE,FALSE,FALSE
2191,video workbench: the scale model show,2016,,,TRUE,FALSE,FALSE,FALSE
2192,cut the rope - coloring books,2017,,,TRUE,FALSE,FALSE,FALSE
2193,wedding season,2017,,,TRUE,FALSE,FALSE,FALSE
2194,flip flap,2017,,,TRUE,FALSE,FALSE,FALSE
2195,yoga with aj,2018,,,TRUE,FALSE,FALSE,FALSE
2196,feed famous,2018,,,TRUE,FALSE,FALSE,FALSE
2197,the red booth,2017,,,TRUE,FALSE,FALSE,FALSE
2198,invisivle tokyo,2016,,,TRUE,FALSE,FALSE,FALSE
2199,nori - rollercoaster boy,2017,,,TRUE,FALSE,FALSE,FALSE
2200,actually me,2017,,,TRUE,FALSE,FALSE,FALSE
2201,revival radio tv,2017,,,TRUE,FALSE,FALSE,FALSE
2202,nature adventures with terri and todd,2018,,,TRUE,FALSE,FALSE,FALSE
2203,finley's factory - super simple,2016,,,TRUE,FALSE,FALSE,FALSE
2204,impossible peace,2017,,,TRUE,FALSE,FALSE,FALSE
2205,tasty's made by hand,2018,,,TRUE,FALSE,FALSE,FALSE
2206,which die is that again?,2016,,,TRUE,FALSE,FALSE,FALSE
2207,egotastic funtime!,2017,,,TRUE,FALSE,FALSE,FALSE
2208,socially awkward,2017,,,TRUE,FALSE,FALSE,FALSE
2209,awesome hot rods,2017,,,TRUE,FALSE,FALSE,FALSE
2210,backline,2017,,,TRUE,FALSE,FALSE,FALSE
2211,strange curiosity,2016,,,TRUE,FALSE,FALSE,FALSE
2212,review: cool collectibles dolls toys and vinyl figures reviews,2017,,,TRUE,FALSE,FALSE,FALSE
2213,review: disney toy review,2017,,,TRUE,FALSE,FALSE,FALSE
2214,five minute fairy tales,2017,,,TRUE,FALSE,FALSE,FALSE
2215,fish mavericks,2017,,,TRUE,FALSE,FALSE,FALSE
2216,pinkfing! time songs,2017,,,TRUE,FALSE,FALSE,FALSE
2217,my hero academia,2016,8.5,90,FALSE,FALSE,FALSE,TRUE
2218,this is us,2016,8.7,89,FALSE,FALSE,FALSE,TRUE
2219,the handmaid's tale,2017,8.4,89,FALSE,FALSE,FALSE,TRUE
2220,killing eve,2018,8.3,88,FALSE,FALSE,FALSE,TRUE
2221,normal people,2020,8.5,86,FALSE,FALSE,FALSE,TRUE
2222,what we do in the shadows,2019,8.5,85,FALSE,FALSE,FALSE,TRUE
2223,legion,2017,8.2,85,FALSE,FALSE,FALSE,TRUE
2224,atlanta,2016,8.6,84,FALSE,FALSE,FALSE,TRUE
2225,taboo,2017,8.4,84,FALSE,FALSE,FALSE,TRUE
2226,11.22.63,2016,8.2,83,FALSE,FALSE,FALSE,TRUE
2227,snowfall,2017,8.1,83,FALSE,FALSE,FALSE,TRUE
2228,9/1/2001,2018,7.7,82,FALSE,FALSE,FALSE,TRUE
2229,the great,2020,8.1,82,FALSE,FALSE,FALSE,TRUE
2230,the orville,2017,8.0,82,FALSE,FALSE,FALSE,TRUE
2231,preacher,2016,8.0,81,FALSE,FALSE,FALSE,TRUE
2232,zoey's extraordinary playlist,2020,8.2,81,FALSE,FALSE,FALSE,TRUE
2233,the terror,2018,8.0,80,FALSE,FALSE,FALSE,TRUE
2234,the good doctor,2017,8.2,80,FALSE,FALSE,FALSE,TRUE
2235,dirk gently's holistic detective agency,2016,8.3,80,FALSE,FALSE,FALSE,TRUE
2236,ramy,2019,8.1,79,FALSE,FALSE,FALSE,TRUE
2237,the act,2019,8.0,79,FALSE,FALSE,FALSE,TRUE
2238,timeless,2016,7.7,78,FALSE,FALSE,FALSE,TRUE
2239,castle rock,2018,7.6,78,FALSE,FALSE,FALSE,TRUE
2240,devs,2020,7.7,78,FALSE,FALSE,FALSE,TRUE
2241,little fires everywhere,2020,7.7,78,FALSE,FALSE,FALSE,TRUE
2242,mayans m.c.,2018,7.6,78,FALSE,FALSE,FALSE,TRUE
2243,debris,2021,6.4,78,FALSE,FALSE,FALSE,TRUE
2244,new amsterdam,2018,8.1,77,FALSE,FALSE,FALSE,TRUE
2245,mrs. america,2020,7.9,77,FALSE,FALSE,FALSE,TRUE
2246,marvel's runaways,2017,7.0,77,FALSE,FALSE,FALSE,TRUE
2247,mr inbetween,2018,8.4,77,FALSE,FALSE,FALSE,TRUE
2248,lethal weapon,2016,7.9,77,FALSE,FALSE,FALSE,TRUE
2249,love victor,2020,8.1,77,FALSE,FALSE,FALSE,TRUE
2250,prodigal son,2019,7.7,77,FALSE,FALSE,FALSE,TRUE
2251,future man,2017,7.7,76,FALSE,FALSE,FALSE,TRUE
2252,the exorcist,2016,8.0,76,FALSE,FALSE,FALSE,TRUE
2253,dave,2020,8.4,76,FALSE,FALSE,FALSE,TRUE
2254,shadowhunters,2016,6.6,76,FALSE,FALSE,FALSE,TRUE
2255,manifest,2018,7.2,76,FALSE,FALSE,FALSE,TRUE
2256,the gifted,2017,7.3,76,FALSE,FALSE,FALSE,TRUE
2257,the rookie,2018,8.0,76,FALSE,FALSE,FALSE,TRUE
2258,young rock,2021,6.7,75,FALSE,FALSE,FALSE,TRUE
2259,pen15,2019,8.0,75,FALSE,FALSE,FALSE,TRUE
2260,better things,2016,7.8,75,FALSE,FALSE,FALSE,TRUE
2261,letterkenny,2016,8.7,75,FALSE,FALSE,FALSE,TRUE
2262,queen sugar,2016,7.7,75,FALSE,FALSE,FALSE,TRUE
2263,the resident,2018,7.7,75,FALSE,FALSE,FALSE,TRUE
2264,cardinal,2017,7.7,74,FALSE,FALSE,FALSE,TRUE
2265,marvel's cloak &amp; dagger,2018,6.7,74,FALSE,FALSE,FALSE,TRUE
2266,catch-22,2019,7.8,74,FALSE,FALSE,FALSE,TRUE
2267,looking for alaska,2019,8.1,74,FALSE,FALSE,FALSE,TRUE
2268,horace and pete,2016,8.5,74,FALSE,FALSE,FALSE,TRUE
2269,genius,2017,8.4,73,FALSE,FALSE,FALSE,TRUE
2270,brockmire,2017,8.1,73,FALSE,FALSE,FALSE,TRUE
2271,the looming tower,2018,8.0,73,FALSE,FALSE,FALSE,TRUE
2272,stumptown,2019,7.5,73,FALSE,FALSE,FALSE,TRUE
2273,black clover,2017,8.1,73,FALSE,FALSE,FALSE,TRUE
2274,harlots,2017,7.7,73,FALSE,FALSE,FALSE,TRUE
2275,good behavior,2016,8.1,72,FALSE,FALSE,FALSE,TRUE
2276,the split,2018,7.7,72,FALSE,FALSE,FALSE,TRUE
2277,a million little things,2018,8.0,72,FALSE,FALSE,FALSE,TRUE
2278,for life,2020,7.6,72,FALSE,FALSE,FALSE,TRUE
2279,big sky,2020,6.6,72,FALSE,FALSE,FALSE,TRUE
2280,staged,2020,8.6,71,FALSE,FALSE,FALSE,TRUE
2281,s.w.a.t.,2017,7.0,71,FALSE,FALSE,FALSE,TRUE
2282,breeders,2020,7.3,71,FALSE,FALSE,FALSE,TRUE
2283,high fidelity,2020,7.7,71,FALSE,FALSE,FALSE,TRUE
2284,solar opposites,2020,8.0,71,FALSE,FALSE,FALSE,TRUE
2285,motherland: fort salem,2020,7.1,71,FALSE,FALSE,FALSE,TRUE
2286,chance,2016,7.7,71,FALSE,FALSE,FALSE,TRUE
2287,the detour,2016,7.8,71,FALSE,FALSE,FALSE,TRUE
2288,rascal does not dream of bunny girl senpai,2018,8.1,71,FALSE,FALSE,FALSE,TRUE
2289,kaguya-sama: love is war,2019,8.4,70,FALSE,FALSE,FALSE,TRUE
2290,boruto: naruto next generations,2017,7.0,70,FALSE,FALSE,FALSE,TRUE
2291,9-1-1: lone star,2020,6.7,70,FALSE,FALSE,FALSE,TRUE
2292,harrow,2018,7.6,70,FALSE,FALSE,FALSE,TRUE
2293,wu-tang: an american saga,2019,8.3,70,FALSE,FALSE,FALSE,TRUE
2294,six,2017,7.3,70,FALSE,FALSE,FALSE,TRUE
2295,a teacher,2020,6.9,70,FALSE,FALSE,FALSE,TRUE
2296,trust,2018,7.6,70,FALSE,FALSE,FALSE,TRUE
2297,nos4a2,2019,6.7,70,FALSE,FALSE,FALSE,TRUE
2298,good trouble,2019,7.5,69,FALSE,FALSE,FALSE,TRUE
2299,baskets,2016,7.6,69,FALSE,FALSE,FALSE,TRUE
2300,das boot,2018,7.4,69,FALSE,FALSE,FALSE,TRUE
2301,the son,2017,7.5,69,FALSE,FALSE,FALSE,TRUE
2302,pitch,2016,7.4,69,FALSE,FALSE,FALSE,TRUE
2303,pretty little liars: the perfectionists,2019,7.1,69,FALSE,FALSE,FALSE,TRUE
2304,underground,2016,7.8,69,FALSE,FALSE,FALSE,TRUE
2305,mary kills people,2017,7.5,69,FALSE,FALSE,FALSE,TRUE
2306,lodge 49,2018,7.6,69,FALSE,FALSE,FALSE,TRUE
2307,animaniacs,2020,7.9,69,FALSE,FALSE,FALSE,TRUE
2308,angie tribeca,2016,7.0,69,FALSE,FALSE,FALSE,TRUE
2309,i am the night,2019,7.0,69,FALSE,FALSE,FALSE,TRUE
2310,shrill,2019,7.4,68,FALSE,FALSE,FALSE,TRUE
2311,claws,2017,7.4,68,FALSE,FALSE,FALSE,TRUE
2312,brassic,2019,8.3,68,FALSE,FALSE,FALSE,TRUE
2313,fosse/verdon,2019,7.9,68,FALSE,FALSE,FALSE,TRUE
2314,mr. mayor,2021,6.2,68,FALSE,FALSE,FALSE,TRUE
2315,the bold type,2017,8.0,68,FALSE,FALSE,FALSE,TRUE
2316,this way up,2019,7.8,68,FALSE,FALSE,FALSE,TRUE
2317,the path,2016,7.3,68,FALSE,FALSE,FALSE,TRUE
2318,american housewife,2016,7.4,68,FALSE,FALSE,FALSE,TRUE
2319,next,2020,6.7,68,FALSE,FALSE,FALSE,TRUE
2320,the great north,2021,6.4,68,FALSE,FALSE,FALSE,TRUE
2321,treadstone,2019,7.0,68,FALSE,FALSE,FALSE,TRUE
2322,siren,2018,7.0,67,FALSE,FALSE,FALSE,TRUE
2323,the purge,2018,6.5,67,FALSE,FALSE,FALSE,TRUE
2324,transplant,2020,7.9,67,FALSE,FALSE,FALSE,TRUE
2325,fire force,2019,7.7,67,FALSE,FALSE,FALSE,TRUE
2326,the long road home,2017,7.5,67,FALSE,FALSE,FALSE,TRUE
2327,the mick,2017,7.8,67,FALSE,FALSE,FALSE,TRUE
2328,station 19,2018,6.6,67,FALSE,FALSE,FALSE,TRUE
2329,the conners,2018,5.3,67,FALSE,FALSE,FALSE,TRUE
2330,single parents,2018,7.1,66,FALSE,FALSE,FALSE,TRUE
2331,dollface,2019,7.4,66,FALSE,FALSE,FALSE,TRUE
2332,walker,2021,5.8,66,FALSE,FALSE,FALSE,TRUE
2333,fruits basket,2019,8.4,66,FALSE,FALSE,FALSE,TRUE
2334,taken,2017,6.6,65,FALSE,FALSE,FALSE,TRUE
2335,second chance,2016,7.5,65,FALSE,FALSE,FALSE,TRUE
2336,the hardy boys,2020,6.9,65,FALSE,FALSE,FALSE,TRUE
2337,reprisal,2019,7.5,65,FALSE,FALSE,FALSE,TRUE
2338,the kids are alright,2018,7.9,65,FALSE,FALSE,FALSE,TRUE
2339,hamilton's pharmacopeia,2016,8.9,65,FALSE,FALSE,FALSE,TRUE
2340,barkskins,2020,7.3,65,FALSE,FALSE,FALSE,TRUE
2341,the first,2018,6.7,65,FALSE,FALSE,FALSE,TRUE
2342,dark side of the ring,2019,8.7,65,FALSE,FALSE,FALSE,TRUE
2343,the guest book,2017,7.2,65,FALSE,FALSE,FALSE,TRUE
2344,everything's gonna be okay,2020,7.3,65,FALSE,FALSE,FALSE,TRUE
2345,mixed-ish,2019,6.3,65,FALSE,FALSE,FALSE,TRUE
2346,deutschland 86,2018,7.6,65,FALSE,FALSE,FALSE,TRUE
2347,apple tree yard,2017,7.2,65,FALSE,FALSE,FALSE,TRUE
2348,while you were sleeping,2017,8.4,64,FALSE,FALSE,FALSE,TRUE
2349,into the dark,2018,6.4,63,FALSE,FALSE,FALSE,TRUE
2350,time after time,2017,6.7,63,FALSE,FALSE,FALSE,TRUE
2351,24: legacy,2017,6.2,63,FALSE,FALSE,FALSE,TRUE
2352,shut eye,2016,7.4,63,FALSE,FALSE,FALSE,TRUE
2353,songland,2019,8.0,63,FALSE,FALSE,FALSE,TRUE
2354,lego masters,2020,7.3,63,FALSE,FALSE,FALSE,TRUE
2355,ghosted,2017,6.3,63,FALSE,FALSE,FALSE,TRUE
2356,the food that built america,2019,8.5,62,FALSE,FALSE,FALSE,TRUE
2357,clique,2017,7.0,62,FALSE,FALSE,FALSE,TRUE
2358,the masked singer,2019,6.2,62,FALSE,FALSE,FALSE,TRUE
2359,mushoku tensei: jobless reincarnation,2021,8.7,62,FALSE,FALSE,FALSE,TRUE
2360,the legend of the blue sea,2016,8.1,62,FALSE,FALSE,FALSE,TRUE
2361,jersey shore: family vacation,2018,6.7,62,FALSE,FALSE,FALSE,TRUE
2362,stan against evil,2016,7.3,62,FALSE,FALSE,FALSE,TRUE
2363,speechless,2016,7.6,62,FALSE,FALSE,FALSE,TRUE
2364,shots fired,2017,6.5,62,FALSE,FALSE,FALSE,TRUE
2365,what's wrong with secretary kim,2018,8.1,62,FALSE,FALSE,FALSE,TRUE
2366,burden of truth,2018,7.3,61,FALSE,FALSE,FALSE,TRUE
2367,grown-ish,2018,6.4,61,FALSE,FALSE,FALSE,TRUE
2368,national treasure,2016,7.4,61,FALSE,FALSE,FALSE,TRUE
2369,dimension 404,2017,6.6,61,FALSE,FALSE,FALSE,TRUE
2370,how not to summon a demon lord,2018,7.1,61,FALSE,FALSE,FALSE,TRUE
2371,bad banks,2018,8.0,61,FALSE,FALSE,FALSE,TRUE
2372,holey moley,2019,7.0,61,FALSE,FALSE,FALSE,TRUE
2373,four weddings and a funeral,2019,7.2,61,FALSE,FALSE,FALSE,TRUE
2374,kenan,2021,5.2,60,FALSE,FALSE,FALSE,TRUE
2375,light as a feather,2018,6.6,60,FALSE,FALSE,FALSE,TRUE
2376,star,2016,6.7,60,FALSE,FALSE,FALSE,TRUE
2377,woke,2020,6.4,60,FALSE,FALSE,FALSE,TRUE
2378,no man's land,2020,7.7,60,FALSE,FALSE,FALSE,TRUE
2379,the four: battle for stardom,2018,4.2,60,FALSE,FALSE,FALSE,TRUE
2380,justice league action,2016,7.6,60,FALSE,FALSE,FALSE,TRUE
2381,helstrom,2020,6.8,59,FALSE,FALSE,FALSE,TRUE
2382,gordon ramsay's 24 hours to hell and back,2018,7.4,59,FALSE,FALSE,FALSE,TRUE
2383,damien,2016,6.9,59,FALSE,FALSE,FALSE,TRUE
2384,the secret of skinwalker ranch,2020,6.1,59,FALSE,FALSE,FALSE,TRUE
2385,call me kat,2021,4.7,59,FALSE,FALSE,FALSE,TRUE
2386,taste the nation with padma lakshmi,2020,8.3,59,FALSE,FALSE,FALSE,TRUE
2387,duncanville,2020,5.9,59,FALSE,FALSE,FALSE,TRUE
2388,home town,2016,7.9,59,FALSE,FALSE,FALSE,TRUE
2389,the wine show,2016,8.9,59,FALSE,FALSE,FALSE,TRUE
2390,the unxplained,2019,7.3,59,FALSE,FALSE,FALSE,TRUE
2391,haven't you heard? i'm sakamoto,2016,7.2,59,FALSE,FALSE,FALSE,TRUE
2392,grimgar of fantasy and ash,2016,7.5,59,FALSE,FALSE,FALSE,TRUE
2393,deutschland 89,2020,7.8,59,FALSE,FALSE,FALSE,TRUE
2394,bless the harts,2019,5.2,59,FALSE,FALSE,FALSE,TRUE
2395,alone together,2018,6.5,59,FALSE,FALSE,FALSE,TRUE
2396,the new york times presents,2020,6.8,59,FALSE,FALSE,FALSE,TRUE
2397,midnight sun,2016,7.5,58,FALSE,FALSE,FALSE,TRUE
2398,ok k.o.! let's be heroes,2017,7.1,58,FALSE,FALSE,FALSE,TRUE
2399,hard sun,2018,6.6,58,FALSE,FALSE,FALSE,TRUE
2400,making it,2018,8.0,58,FALSE,FALSE,FALSE,TRUE
2401,the bisexual,2018,6.3,58,FALSE,FALSE,FALSE,TRUE
2402,filthy rich,2020,6.1,58,FALSE,FALSE,FALSE,TRUE
2403,digimon adventure:,2020,7.5,58,FALSE,FALSE,FALSE,TRUE
2404,the most dangerous animal of all,2020,6.3,58,FALSE,FALSE,FALSE,TRUE
2405,the circus,2016,7.0,58,FALSE,FALSE,FALSE,TRUE
2406,the accident,2019,6.2,58,FALSE,FALSE,FALSE,TRUE
2407,toilet-bound hanako-kun,2020,7.4,58,FALSE,FALSE,FALSE,TRUE
2408,utopia falls,2020,5.3,58,FALSE,FALSE,FALSE,TRUE
2409,dietland,2018,6.5,57,FALSE,FALSE,FALSE,TRUE
2410,1000-lb sisters,2020,5.3,57,FALSE,FALSE,FALSE,TRUE
2411,arifureta: from commonplace to world's strongest,2019,6.9,57,FALSE,FALSE,FALSE,TRUE
2412,black narcissus,2020,5.8,57,FALSE,FALSE,FALSE,TRUE
2413,devils' line,2018,6.9,57,FALSE,FALSE,FALSE,TRUE
2414,akudama drive,2020,7.4,57,FALSE,FALSE,FALSE,TRUE
2415,everyone is doing great,2021,7.2,57,FALSE,FALSE,FALSE,TRUE
2416,angels of death,2018,6.4,57,FALSE,FALSE,FALSE,TRUE
2417,bluff city law,2019,6.8,57,FALSE,FALSE,FALSE,TRUE
2418,gameface,2017,7.8,57,FALSE,FALSE,FALSE,TRUE
2419,the sister,2020,5.7,57,FALSE,FALSE,FALSE,TRUE
2420,the titan games,2019,7.1,57,FALSE,FALSE,FALSE,TRUE
2421,the hustler,2021,7.5,57,FALSE,FALSE,FALSE,TRUE
2422,graves,2016,6.6,57,FALSE,FALSE,FALSE,TRUE
2423,bloom,2019,6.7,57,FALSE,FALSE,FALSE,TRUE
2424,trafficked with mariana van zeller,2020,8.4,57,FALSE,FALSE,FALSE,TRUE
2425,son of zorn,2016,6.8,57,FALSE,FALSE,FALSE,TRUE
2426,dice,2016,7.5,57,FALSE,FALSE,FALSE,TRUE
2427,wise man’s grandchild,2019,6.8,57,FALSE,FALSE,FALSE,TRUE
2428,lincoln: divided we stand,2021,7.4,57,FALSE,FALSE,FALSE,TRUE
2429,just between lovers,2017,8.2,56,FALSE,FALSE,FALSE,TRUE
2430,devil may care,2021,6.2,56,FALSE,FALSE,FALSE,TRUE
2431,hang ups,2018,6.4,56,FALSE,FALSE,FALSE,TRUE
2432,city so real,2020,7.5,56,FALSE,FALSE,FALSE,TRUE
2433,hillary,2020,6.4,56,FALSE,FALSE,FALSE,TRUE
2434,abandoned,2016,8.5,56,FALSE,FALSE,FALSE,TRUE
2435,kids say the darndest things,2019,3.2,56,FALSE,FALSE,FALSE,TRUE
2436,pure,2017,7.1,56,FALSE,FALSE,FALSE,TRUE
2437,hip hop uncovered,2021,7.3,56,FALSE,FALSE,FALSE,TRUE
2438,outdaughtered,2016,7.0,56,FALSE,FALSE,FALSE,TRUE
2439,astra lost in space,2019,8.1,56,FALSE,FALSE,FALSE,TRUE
2440,saints &amp; sinners,2016,7.5,56,FALSE,FALSE,FALSE,TRUE
2441,dr. pimple popper,2018,6.6,56,FALSE,FALSE,FALSE,TRUE
2442,bofuri: i don’t want to get hurt so i’ll max out my defense.,2020,7.5,55,FALSE,FALSE,FALSE,TRUE
2443,90 day fiancé: the other way,2019,6.8,55,FALSE,FALSE,FALSE,TRUE
2444,deca-dence,2020,7.1,55,FALSE,FALSE,FALSE,TRUE
2445,90 day fiancé: before the 90 days,2017,6.8,55,FALSE,FALSE,FALSE,TRUE
2446,an american murder mystery: the staircase,2018,7.5,55,FALSE,FALSE,FALSE,TRUE
2447,southern gothic,2020,6.2,55,FALSE,FALSE,FALSE,TRUE
2448,good eats: reloaded,2018,8.8,55,FALSE,FALSE,FALSE,TRUE
2449,id: invaded,2020,7.6,55,FALSE,FALSE,FALSE,TRUE
2450,yashahime: princess half-demon,2020,7.4,55,FALSE,FALSE,FALSE,TRUE
2451,barbarians rising,2016,7.8,55,FALSE,FALSE,FALSE,TRUE
2452,crossing swords,2020,6.6,55,FALSE,FALSE,FALSE,TRUE
2453,trust me,2017,7.0,55,FALSE,FALSE,FALSE,TRUE
2454,monsterland,2020,5.5,55,FALSE,FALSE,FALSE,TRUE
2455,the last defense,2018,7.3,54,FALSE,FALSE,FALSE,TRUE
2456,find me in paris,2018,7.3,54,FALSE,FALSE,FALSE,TRUE
2457,castaways,2018,6.3,54,FALSE,FALSE,FALSE,TRUE
2458,90 day fiancé: happily ever after?,2016,6.3,54,FALSE,FALSE,FALSE,TRUE
2459,baghdad central,2020,7.3,54,FALSE,FALSE,FALSE,TRUE
2460,no activity,2017,6.8,54,FALSE,FALSE,FALSE,TRUE
2461,a wilderness of error,2020,6.5,54,FALSE,FALSE,FALSE,TRUE
2462,call your mother,2021,5.1,54,FALSE,FALSE,FALSE,TRUE
2463,nurses,2020,5.6,54,FALSE,FALSE,FALSE,TRUE
2464,kiri,2018,6.7,54,FALSE,FALSE,FALSE,TRUE
2465,the smile has left your eyes,2018,7.5,53,FALSE,FALSE,FALSE,TRUE
2466,card captor sakura: clear card,2018,8.0,53,FALSE,FALSE,FALSE,TRUE
2467,kono oto tomare!: sounds of life,2019,7.8,53,FALSE,FALSE,FALSE,TRUE
2468,zomboat!,2019,7.0,53,FALSE,FALSE,FALSE,TRUE
2469,love island australia,2018,5.4,53,FALSE,FALSE,FALSE,TRUE
2470,witches of salem,2019,7.3,53,FALSE,FALSE,FALSE,TRUE
2471,jeopardy! the greatest of all time,2020,8.7,53,FALSE,FALSE,FALSE,TRUE
2472,still 17,2018,7.8,53,FALSE,FALSE,FALSE,TRUE
2473,the chase,2021,6.4,53,FALSE,FALSE,FALSE,TRUE
2474,plunderer,2020,6.3,53,FALSE,FALSE,FALSE,TRUE
2475,freakish,2016,6.4,53,FALSE,FALSE,FALSE,TRUE
2476,to tell the truth,2016,6.3,53,FALSE,FALSE,FALSE,TRUE
2477,dragon quest: the adventure of dai,2020,8.2,53,FALSE,FALSE,FALSE,TRUE
